"sound.files","selec","start","end","SNR"
"Seiurus-aurocapilla-244523.wav",4,5.20481000781058,5.31020688892652,20.4336918442328
"Seiurus-aurocapilla-244523.wav",6,5.53251993162459,5.63950411516698,20.4908266962487
"Seiurus-aurocapilla-244523.wav",8,5.86857453105192,5.97229340674561,20.3698480552659
"Seiurus-aurocapilla-244523.wav",30,35.7705858039012,35.8793840473595,20.0743737072517
"Seiurus-aurocapilla-244523.wav",32,36.1160281633935,36.222513480459,20.8110919362381
