"Setophaga-striata-30780.wav",2,0.0985034935987572,7.17654804231479,2.22487855729609,8.0253807106599,5.98477157360406,8.30964467005076,2.3248730964467,0.0492517006802721,0.0164172335600907,0.0820861678004535,0.0656689342403628,5.9212909052435,46.3468666408813,0.862816102698416,0.89190404172382,0.769549169261112,0.456761952353655,8.10263671875,7.79501953125,8.39794921875,0.602929687500001,2.14285714285714,7.88115234375,8.39794921875,5.24648269943718,8.31224196362401
"Setophaga-striata-30780.wav",7,0.0949207238039591,7.21456149559593,2.19420130888529,7.94092827004219,6.29535864978903,8.25738396624472,1.9620253164557,0.0474603174603175,0.0158201058201058,0.0791005291005291,0.0632804232804233,4.65994380194697,28.4422050256886,0.873492387630401,0.877862200307787,0.766805949357326,0.467887579250715,8.047265625,7.751953125,8.8716796875,1.1197265625,1.73076923076923,7.79501953125,8.8716796875,11.3427301552571,7.87817344213192
"Setophaga-striata-30780.wav",9,0.0988209542134868,7.19178064153726,2.2225008706686,8.01114488348531,6.0354609929078,8.34549138804458,2.31003039513678,0.0329402872260015,0.0164701436130008,0.0823507180650038,0.065880574452003,4.12385108020529,21.466873379725,0.875483569527878,0.892296020734897,0.781190505308509,0.483506091548573,8.07802734375,7.79501953125,8.31181640625,0.516796875,2.41666666666667,7.8380859375,8.31181640625,4.79382609205109,7.87817344213192
"Setophaga-striata-30780.wav",10,0.1032200513033,7.17666692037726,2.21153088925446,7.99612403100775,6.03875968992248,8.30620155038759,2.26744186046512,0.0344066515495087,0.0172033257747543,0.0860166288737717,0.0688133030990174,4.16036034847869,21.4843171117087,0.876698727375812,0.894367412790539,0.784090772599863,0.482222740887599,8.15185546875,7.79501953125,8.785546875,0.99052734375,1.82608695652174,7.8380859375,8.785546875,9.179039591019,7.83476658998271
"Setophaga-striata-30780.wav",12,0.0944672086400615,7.22287323938349,2.19969932984344,8.10805084745763,5.98940677966102,8.34110169491525,2.35169491525424,0.0314890400604686,0.0157445200302343,0.0787226001511716,0.0629780801209373,4.88674543058272,30.8150186033038,0.865798191466774,0.894924379491312,0.774823909263103,0.447021165895376,8.096484375,7.79501953125,8.74248046875,0.9474609375,1.95454545454545,7.8380859375,8.74248046875,9.57363453699494,8.31224196362401
"Setophaga-striata-79502.wav",1,0.0989569925528144,7.36843887506817,2.31958532693394,8.34074823053589,5.66127401415571,8.78564206268958,3.12436804853387,0.0494784580498866,0.0164928193499622,0.082464096749811,0.0659712773998488,4.36246614292167,25.6358396345208,0.877660527301504,0.91574582418981,0.803713962932579,0.457165022083831,8.70556640625,8.26875,9.130078125,0.861328125,2.25,8.785546875,8.74248046875,-0.435203264963973,8.35564881577322
"Setophaga-striata-79502.wav",2,0.0921542662086665,7.43229400597637,2.32851872810837,8.39413680781759,5.77741585233442,8.86102062975027,3.08360477741585,0.0368616780045351,0.0184308390022676,0.0737233560090703,0.0552925170068027,4.39074567408958,25.2974599992455,0.872112130889741,0.89453845304868,0.780137836451096,0.442795568207332,8.706591796875,8.31181640625,9.2162109375,0.90439453125,1.90476190476191,8.91474609375,8.82861328125,-0.934658980463985,8.65949678081769
"Setophaga-striata-79502.wav",3,0.0906123149039928,7.3745386315066,2.30529511439761,8.36203090507726,5.60264900662252,8.74834437086093,3.14569536423841,0.0543673469387755,0.0181224489795918,0.0724897959183674,0.0543673469387755,4.31276831093884,24.5571824972237,0.872650275064942,0.880858433399051,0.768681354198956,0.458037767993662,8.6994140625,8.31181640625,9.2162109375,0.90439453125,1.47619047619048,9.130078125,8.48408203125,-7.12923066179754,8.39905566792243
"Setophaga-striata-79502.wav",4,0.0946939507104787,7.401903218356,2.31230623526687,8.3784355179704,5.73572938689218,8.81183932346723,3.07610993657505,0.0473469387755102,0.0157823129251701,0.0789115646258503,0.0631292517006803,4.88469995509953,33.1174324072242,0.870729601048058,0.918688052603084,0.799928881530701,0.442038351298898,8.61328125,8.31181640625,9.130078125,0.81826171875,2.21052631578947,8.82861328125,8.74248046875,-0.909591498229352,8.39905566792243
"Setophaga-striata-79512.wav",2,0.102585144659288,7.31286966442162,2.24954295828908,8.2390243902439,5.89756097560976,8.53170731707317,2.63414634146342,0.0512925170068027,0.0341950113378685,0.0854875283446712,0.0512925170068027,5.57154340327475,40.7007095583107,0.859135355946868,0.914147136516066,0.78537612551854,0.416990366561608,8.37333984375,8.13955078125,8.57021484375,0.4306640625,2,8.39794921875,8.31181640625,-0.839622664529745,8.35564881577322
